"Reviewer","index","DOI","URL","Citation","Journal"
"Reviewer4",1214,"10.1016/j.jhydrol.2016.12.035","https://doi.org/10.1016/j.jhydrol.2016.12.035","Scaini, A.; Audebert, M.; Hissler, C.; Fenicia, F.; Gourdol, L.; Pfister, L.; Beven, K.J. (2017) Velocity and celerity dynamics at plot scale inferred from artificial tracing experiments and time-lapse ERT. Journal of Hydrology. 546, 28-43.","Journal of Hydrology"
"Reviewer4",1250,"10.1016/j.jhydrol.2016.12.016","https://doi.org/10.1016/j.jhydrol.2016.12.016","Liu, J.; Zhang, Q.; Singh, V.P.; Shi, P. (2017) Contribution of multiple climatic variables and human activities to streamflow changes across China. Journal of Hydrology. 545, 145-162.","Journal of Hydrology"
"Reviewer4",1261,"10.1016/j.jhydrol.2016.12.026","https://doi.org/10.1016/j.jhydrol.2016.12.026","Maghrebi, M.F.; Ahmadi, A. (2017) Stage-discharge prediction in natural rivers using an innovative approach. Journal of Hydrology. 545, 172-181.","Journal of Hydrology"
"Reviewer4",1334,"10.1016/j.jhydrol.2016.11.058","https://doi.org/10.1016/j.jhydrol.2016.11.058","Wang, Y.-F.; Huai, W.-X.; Wang, W.-J. (2017) Physically sound formula for longitudinal dispersion coefficients of natural rivers. Journal of Hydrology. 544, 511-523.","Journal of Hydrology"
"Reviewer4",1339,"10.1061/(ASCE)WR.1943-5452.0000854","https://doi.org/10.1061/(ASCE)WR.1943-5452.0000854","Séguin, S.; Audet, C.; Côté, P. (2017) Scenario-tree modeling for stochastic short-term hydropower operations planning. Journal of Water Resources Planning and Management. 143, NA.","Journal of Water Resources Planning and Management"
"Reviewer4",1370,"10.1061/(ASCE)WR.1943-5452.0000812","https://doi.org/10.1061/(ASCE)WR.1943-5452.0000812","Giacomoni, M.H.; Joseph, J. (2017) Multi-objective evolutionary optimization and Monte Carlo simulation for placement of low impact development in the catchment scale. Journal of Water Resources Planning and Management. 143, NA.","Journal of Water Resources Planning and Management"
"Reviewer4",1386,"10.1061/(ASCE)WR.1943-5452.0000783","https://doi.org/10.1061/(ASCE)WR.1943-5452.0000783","Liu, Y.; Yang, D.; Lü, G. (2017) Water scarcity and generalized water resources management in Urumqi: Contributions from noncompetitive water input-output model. Journal of Water Resources Planning and Management. 143, NA.","Journal of Water Resources Planning and Management"
"Reviewer4",1640,"10.1002/2017WR020576","https://doi.org/10.1002/2017WR020576","Schmadel, N.M.; Ward, A.S.; Wondzell, S.M. (2017) Hydrologic controls on hyporheic exchange in a headwater mountain stream. Water Resources Research. 53, 6260-6278.","Water Resources Research"
"Reviewer4",1661,"10.1002/2017WR020852","https://doi.org/10.1002/2017WR020852","Hansen, S.K.; Vesselinov, V.V.; Reimus, P.W.; Lu, Z. (2017) Inferring subsurface heterogeneity from push-drift tracer tests. Water Resources Research. 53, 6322-6329.","Water Resources Research"
"Reviewer4",1681,"10.1002/2016WR020258","https://doi.org/10.1002/2016WR020258","Cheng, Y.; Ogden, F.L.; Zhu, J. (2017) Earthworms and tree roots: A model study of the effect of preferential flow paths on runoff generation and groundwater recharge in steep, saprolitic, tropical lowland catchments. Water Resources Research. 53, 5400-5419.","Water Resources Research"
"Reviewer4",1682,"10.1002/2016WR020132","https://doi.org/10.1002/2016WR020132","Jackson-Blake, L.A.; Sample, J.E.; Wade, A.J.; Helliwell, R.C.; Skeffington, R.A. (2017) Are our dynamic water quality models too complex? A comparison of a new parsimonious phosphorus model, SimplyP, and INCA-P. Water Resources Research. 53, 5382-5399.","Water Resources Research"
"Reviewer4",1707,"10.1002/2017WR020445","https://doi.org/10.1002/2017WR020445","Krajči, P.; Kirnbauer, R.; Parajka, J.; Schöber, J.; Blöschl, G. (2017) The Kühtai data set: 25 years of lysimetric, snow pillow, and meteorological measurements. Water Resources Research. 53, 5158-5165.","Water Resources Research"
"Reviewer4",1717,"10.1002/2016WR020293","https://doi.org/10.1002/2016WR020293","Somogyvári, M.; Jalali, M.; Jimenez Parras, S.; Bayer, P. (2017) Synthetic fracture network characterization with transdimensional inversion. Water Resources Research. 53, 5104-5123.","Water Resources Research"
"Reviewer4",1727,"10.1002/2016WR020209","https://doi.org/10.1002/2016WR020209","De Schepper, G.; Therrien, R.; Refsgaard, J.C.; He, X.; Kjaergaard, C.; Iversen, B.V. (2017) Simulating seasonal variations of tile drainage discharge in an agricultural catchment. Water Resources Research. 53, 3896-3920.","Water Resources Research"
"Reviewer4",1780,"10.1002/2017WR020428","https://doi.org/10.1002/2017WR020428","Ramirez, J.A.; Baird, A.J.; Coulthard, T.J. (2017) The effect of sampling effort on estimates of methane ebullition from peat. Water Resources Research. 53, 4158-4168.","Water Resources Research"
"Reviewer4",1807,"10.1002/2016WR020053","https://doi.org/10.1002/2016WR020053","Rifai, I.; Erpicum, S.; Archambeau, P.; Violeau, D.; Pirotton, M.; El Kadi Abderrezzak, K.; Dewals, B. (2017) Overtopping induced failure of noncohesive, homogeneous fluvial dikes. Water Resources Research. 53, 3373-3386.","Water Resources Research"
"Reviewer4",1817,"10.1002/2016WR019553","https://doi.org/10.1002/2016WR019553","Frisbee, M.D.; Tolley, D.G.; Wilson, J.L. (2017) Field estimates of groundwater circulation depths in two mountainous watersheds in the western U.S. and the effect of deep circulation on solute concentrations in streamflow. Water Resources Research. 53, 2693-2715.","Water Resources Research"
"Reviewer4",1834,"10.1002/2016WR018935","https://doi.org/10.1002/2016WR018935","Li, L.; Bao, C.; Sullivan, P.L.; Brantley, S.; Shi, Y.; Duffy, C. (2017) Understanding watershed hydrogeochemistry: 2. Synchronized hydrological and geochemical processes drive stream chemostatic behavior. Water Resources Research. 53, 2346-2367.","Water Resources Research"
"Reviewer4",1914,"10.1002/2016WR019141","https://doi.org/10.1002/2016WR019141","Christensen, N.K.; Minsley, B.J.; Christensen, S. (2017) Generation of 3-D hydrostratigraphic zones from dense airborne electromagnetic data to assess groundwater model prediction error. Water Resources Research. 53, 1019-1038.","Water Resources Research"
"Reviewer4",1946,"10.1002/2016WR019605","https://doi.org/10.1002/2016WR019605","Ahn, K.-H.; Palmer, R.; Steinschneider, S. (2017) A hierarchical Bayesian model for regionalized seasonal forecasts: Application to low flows in the northeastern United States. Water Resources Research. 53, 503-521.","Water Resources Research"
"Reviewer4",1975,"10.1002/2016WR019064","https://doi.org/10.1002/2016WR019064","Hill, K.M.; Gaffney, J.; Baumgardner, S.; Wilcock, P.; Paola, C.; Barth, N.A.; Villarini, G.; Nayak, M.A.; White, K. (2017) Mixed populations and annual flood frequency estimates in the western United States: The role of atmospheric rivers. Water Resources Research. 53, 257-269.","Water Resources Research"
"Reviewer5",73,"10.1016/j.envsoft.2016.12.002","https://doi.org/10.1016/j.envsoft.2016.12.002","Klatt, S.; Kraus, D.; Kraft, P.; Breuer, L.; Wlotzka, M.; Heuveline, V.; Haas, E.; Kiese, R.; Butterbach-Bahl, K. (2017) Exploring impacts of vegetated buffer strips on nitrogen cycling using a spatially explicit hydro-biogeochemical modeling approach. Environmental Modelling and Software. 90, 55-67.","Environmental Modelling and Software"
"Reviewer5",75,"10.1016/j.envsoft.2017.02.001","https://doi.org/10.1016/j.envsoft.2017.02.001","Khorashadi Zadeh, F.; Nossent, J.; Sarrazin, F.; Pianosi, F.; van Griensven, A.; Wagener, T.; Bauwens, W. (2017) Comparison of variance-based and moment-independent global sensitivity analysis approaches by application to the SWAT model. Environmental Modelling and Software. 91, 210-222.","Environmental Modelling and Software"
"Reviewer5",98,"10.1016/j.envsoft.2017.05.002","https://doi.org/10.1016/j.envsoft.2017.05.002","Coron, L.; Thirel, G.; Delaigue, O.; Perrin, C.; Andréassian, V. (2017) The suite of lumped GR hydrological models in an R package. Environmental Modelling and Software. 94, 166-171.","Environmental Modelling and Software"
"Reviewer5",111,"10.1016/j.envsoft.2016.12.006","https://doi.org/10.1016/j.envsoft.2016.12.006","Wright, D.B.; Mantilla, R.; Peters-Lidard, C.D. (2017) A remote sensing-based tool for assessing rainfall-driven hazards. Environmental Modelling and Software. 90, 34-54.","Environmental Modelling and Software"
"Reviewer5",119,"10.1016/j.envsoft.2017.06.032","https://doi.org/10.1016/j.envsoft.2017.06.032","Nielsen, A.; Bolding, K.; Hu, F.; Trolle, D. (2017) An open source QGIS-based workflow for model application and experimentation with aquatic ecosystems. Environmental Modelling and Software. 95, 358-364.","Environmental Modelling and Software"
"Reviewer5",208,"10.1016/j.envsoft.2016.10.006","https://doi.org/10.1016/j.envsoft.2016.10.006","Isakov, V.; Barzyk, T.M.; Smith, E.R.; Arunachalam, S.; Naess, B.; Venkatram, A.; Mayfield, H.; Smith, C.; Gallagher, M.; Hockings, M. (2017) Use of freely available datasets and machine learning methods in predicting deforestation. Environmental Modelling and Software. 87, 134-145.","Environmental Modelling and Software"
"Reviewer5",301,"10.5194/hess-21-4861-2017","https://doi.org/10.5194/hess-21-4861-2017","Dewaele, H.; Munier, S.; Albergel, C.; Planque, C.; Laanaia, N.; Carrer, D.; Calvet, J.-C. (2017) Parameter optimisation for a better representation of drought by LSMs: Inverse modelling vs. sequential data assimilation. Hydrology and Earth System Sciences. 21, 4861-4878.","Hydrology and Earth System Sciences"
"Reviewer5",338,"10.5194/hess-21-4149-2017","https://doi.org/10.5194/hess-21-4149-2017","Ceperley, N.C.; Mande, T.; Van De Giesen, N.; Tyler, S.; Yacouba, H.; Parlange, M.B. (2017) Evaporation from cultivated and semi-wild Sudanian Savanna in west Africa. Hydrology and Earth System Sciences. 21, 4149-4167.","Hydrology and Earth System Sciences"
"Reviewer5",500,"10.5194/hess-21-1077-2017","https://doi.org/10.5194/hess-21-1077-2017","Muthusamy, M.; Schellart, A.; Tait, S.; Heuvelink, G.B.M. (2017) Geostatistical upscaling of rain gauge data to support uncertainty analysis of lumped urban hydrological models. Hydrology and Earth System Sciences. 21, 1077-1091.","Hydrology and Earth System Sciences"
"Reviewer5",503,"10.5194/hess-21-981-2017","https://doi.org/10.5194/hess-21-981-2017","Elliott, K.J.; Caldwell, P.V.; Brantley, S.T.; Miniat, C.F.; Vose, J.M.; Swank, W.T. (2017) Water yield following forest-grass-forest transitions. Hydrology and Earth System Sciences. 21, 981-997.","Hydrology and Earth System Sciences"
"Reviewer5",523,"10.5194/hess-21-589-2017","https://doi.org/10.5194/hess-21-589-2017","Huang, C.; Newman, A.J.; Clark, M.P.; Wood, A.W.; Zheng, X.; Beck, H.E.; Van Dijk, A.I.J.M.; Levizzani, V.; Schellekens, J.; Miralles, D.G.; Martens, B.; De Roo, A. (2017) MSWEP: 3-hourly 0.25° global gridded precipitation (1979-2015) by merging gauge, satellite, and reanalysis data. Hydrology and Earth System Sciences. 21, 589-615.","Hydrology and Earth System Sciences"
"Reviewer5",536,"10.5194/hess-21-357-2017","https://doi.org/10.5194/hess-21-357-2017","Barella-Ortiz, A.; Polcher, J.; De Rosnay, P.; Piles, M.; Gelati, E. (2017) Comparison of measured brightness temperatures from SMOS with modelled ones from ORCHIDEE and H-TESSEL over the Iberian Peninsula. Hydrology and Earth System Sciences. 21, 357-375.","Hydrology and Earth System Sciences"
"Reviewer5",581,"10.1111/1752-1688.12565","https://doi.org/10.1111/1752-1688.12565","Stephenson, K.; Shabman, L. (2017) Where Did the Agricultural Nonpoint Source Trades Go? Lessons from Virginia Water Quality Trading Programs. Journal of the American Water Resources Association. 53, 1178-1194.","Journal of the American Water Resources Association"
"Reviewer5",582,"10.1111/1752-1688.12552","https://doi.org/10.1111/1752-1688.12552","White, M.; Haglund, L.; Gloe, M.; Bieger, K.; Namphong, B.; Gambone, M.; Hardy, E.; Gao, J.; Yen, H.; Arnold, J. (2017) Distribution of Selected Soil and Water Conservation Practices in the U.S. as Identified with Google Earth. Journal of the American Water Resources Association. 53, 1229-1240.","Journal of the American Water Resources Association"
"Reviewer5",597,"10.1111/1752-1688.12542","https://doi.org/10.1111/1752-1688.12542","Morera, M.C.; Monaghan, P.F.; Dukes, M.D.; Breder, E. (2017) Predicting Satisfaction with Smart Irrigation Controllers and Their Long-Term Use among Homeowners in Central Florida. Journal of the American Water Resources Association. 53, 929-943.","Journal of the American Water Resources Association"
"Reviewer5",618,"10.1111/1752-1688.12516","https://doi.org/10.1111/1752-1688.12516","Tobin, K.J.; Bennett, M.E. (2017) Constraining SWAT Calibration with Remotely Sensed Evapotranspiration Data. Journal of the American Water Resources Association. 53, 593-604.","Journal of the American Water Resources Association"
"Reviewer5",623,"10.1111/1752-1688.12507","https://doi.org/10.1111/1752-1688.12507","Yoder, J.; Adam, J.; Brady, M.; Cook, J.; Katz, S.; Johnston, S.; Malek, K.; McMillan, J.; Yang, Q. (2017) Benefit-Cost Analysis of Integrated Water Resource Management: Accounting for Interdependence in the Yakima Basin Integrated Plan. Journal of the American Water Resources Association. 53, 456-477.","Journal of the American Water Resources Association"
"Reviewer5",624,"10.1111/1752-1688.12501","https://doi.org/10.1111/1752-1688.12501","Hess, D.J.; Wold, C.A.; Worland, S.C.; Hornberger, G.M.; Lane, B.A.; Dahlke, H.E.; Pasternack, G.B.; Sandoval-Solis, S.; Bailey, R.; Rathjens, H.; Bieger, K.; Chaubey, I.; Arnold, J.; Aulenbach, B.T.; Landers, M.N.; Musser, J.W.; Painter, J.A. (2017) Effects of Impervious Area and BMP Implementation and Design on Storm Runoff and Water Quality in Eight Small Watersheds. Journal of the American Water Resources Association. 53, 382-399.","Journal of the American Water Resources Association"
"Reviewer5",653,"10.1111/1752-1688.12499","https://doi.org/10.1111/1752-1688.12499","Pearsall, S.; Eddy, M.; Phelan, J. (2017) Featured Collection Introduction: North Carolina Ecological Flows. Journal of the American Water Resources Association. 53, 3-5.","Journal of the American Water Resources Association"
"Reviewer5",666,"10.1111/1752-1688.12575","https://doi.org/10.1111/1752-1688.12575","Zhao, T.; Minsker, B.; Salas, F.; Maidment, D.; Diev, V.; Spoelstra, J.; Dhingra, P. (2017) Statistical and Hybrid Methods Implemented in a Web Application for Predicting Reservoir Inflows during Flood Events. Journal of the American Water Resources Association. NA, .","Journal of the American Water Resources Association"
"Reviewer5",740,"10.1016/j.jhydrol.2017.09.029","https://doi.org/10.1016/j.jhydrol.2017.09.029","Shang, Y.; Lu, S.; Gong, J.; Liu, R.; Li, X.; Fan, Q. (2017) Improved genetic algorithm for economic load dispatch in hydropower plants and comprehensive performance comparison with dynamic programming method. Journal of Hydrology. 554, 306-316.","Journal of Hydrology"
"Reviewer5",756,"10.1016/j.jhydrol.2017.08.040","https://doi.org/10.1016/j.jhydrol.2017.08.040","Xie, Y.; Wu, J.; Xue, Y.; Xie, C.; Ji, H. (2017) A domain decomposed finite element method for solving Darcian velocity in heterogeneous porous media. Journal of Hydrology. 554, 32-49.","Journal of Hydrology"
"Reviewer5",806,"10.1016/j.jhydrol.2017.08.048","https://doi.org/10.1016/j.jhydrol.2017.08.048","Liu, Y.R.; Li, Y.P.; Huang, G.H.; Zhang, J.L.; Fan, Y.R. (2017) A Bayesian-based multilevel factorial analysis method for analyzing parameter uncertainty of hydrological model. Journal of Hydrology. 553, 750-762.","Journal of Hydrology"
"Reviewer5",813,"10.1016/j.jhydrol.2017.08.046","https://doi.org/10.1016/j.jhydrol.2017.08.046","Zhang, D.; Chen, P.; Zhang, Q.; Li, X. (2017) Copula-based probability of concurrent hydrological drought in the Poyang lake-catchment-river system (China) from 1960 to 2013. Journal of Hydrology. 553, 773-784.","Journal of Hydrology"
"Reviewer5",932,"10.1016/j.jhydrol.2017.06.028","https://doi.org/10.1016/j.jhydrol.2017.06.028","Lee, E.; Kim, S. (2017) Pattern similarity based soil moisture analysis for three seasons on a steep hillslope. Journal of Hydrology. 551, 484-494.","Journal of Hydrology"
"Reviewer5",974,"10.1016/j.jhydrol.2017.05.007","https://doi.org/10.1016/j.jhydrol.2017.05.007","Belfort, B.; Weill, S.; Lehmann, F. (2017) Image analysis method for the measurement of water saturation in a two-dimensional experimental flow tank. Journal of Hydrology. 550, 343-354.","Journal of Hydrology"
"Reviewer5",991,"10.1016/j.jhydrol.2017.05.030","https://doi.org/10.1016/j.jhydrol.2017.05.030","Teegavarapu, R.S.V.; Nayak, A. (2017) Evaluation of long-term trends in extreme precipitation: Implications of in-filled historical data use for analysis. Journal of Hydrology. 550, 616-634.","Journal of Hydrology"
"Reviewer5",996,"10.1016/j.jhydrol.2017.03.064","https://doi.org/10.1016/j.jhydrol.2017.03.064","Schulte, J.A.; Najjar, R.G.; Lee, S. (2017) Salinity and streamflow variability in the Mid-Atlantic region of the United States and its relationship with large-scale atmospheric circulation patterns. Journal of Hydrology. 550, 65-79.","Journal of Hydrology"
"Reviewer5",1015,"10.1016/j.jhydrol.2017.04.051","https://doi.org/10.1016/j.jhydrol.2017.04.051","Himanshu, S.K.; Pandey, A.; Yadav, B. (2017) Assessing the applicability of TMPA-3B42V7 precipitation dataset in wavelet-support vector machine approach for suspended sediment load prediction. Journal of Hydrology. 550, 103-117.","Journal of Hydrology"
"Reviewer5",1049,"10.1016/j.jhydrol.2017.01.035","https://doi.org/10.1016/j.jhydrol.2017.01.035","Li, J.; Tong, J.; Xia, C.; Hu, B.X.; Zhu, H.; Yang, R.; Wei, W. (2017) Numerical simulation and experimental study on farmland nitrogen loss to surface runoff in a raindrop driven process. Journal of Hydrology. 549, 754-768.","Journal of Hydrology"
"Reviewer5",1069,"10.1016/j.jhydrol.2017.03.050","https://doi.org/10.1016/j.jhydrol.2017.03.050","Korppoo, M.; Huttunen, M.; Huttunen, I.; Piirainen, V.; Vehviläinen, B. (2017) Simulation of bioavailable phosphorus and nitrogen loading in an agricultural river basin in Finland using VEMALA v.3. Journal of Hydrology. 549, 363-373.","Journal of Hydrology"
"Reviewer5",1114,"10.1016/j.jhydrol.2017.03.027","https://doi.org/10.1016/j.jhydrol.2017.03.027","Wang, S.; Huang, G.H.; Baetz, B.W.; Ancell, B.C. (2017) Towards robust quantification and reduction of uncertainty in hydrologic predictions: Integration of particle Markov chain Monte Carlo and factorial polynomial chaos expansion. Journal of Hydrology. 548, 484-497.","Journal of Hydrology"
"Reviewer5",1137,"10.1016/j.jhydrol.2017.01.051","https://doi.org/10.1016/j.jhydrol.2017.01.051","Dudley, R.W.; Hodgkins, G.A.; McHale, M.R.; Kolian, M.J.; Renard, B. (2017) Trends in snowmelt-related streamflow timing in the conterminous United States. Journal of Hydrology. 547, 208-221.","Journal of Hydrology"
"Reviewer5",1212,"10.1016/j.jhydrol.2016.12.047","https://doi.org/10.1016/j.jhydrol.2016.12.047","Wu, G.-L.; Liu, Y.; Yang, Z.; Cui, Z.; Deng, L.; Chang, X.-F.; Shi, Z.-H. (2017) Root channels to indicate the increase in soil matrix water infiltration capacity of arid reclaimed mine soils. Journal of Hydrology. 546, 133-139.","Journal of Hydrology"
"Reviewer5",1220,"10.1016/j.jhydrol.2017.01.025","https://doi.org/10.1016/j.jhydrol.2017.01.025","Perumal, M.; Tayfur, G.; Rao, C.M.; Gurarslan, G. (2017) Evaluation of a physically based quasi-linear and a conceptually based nonlinear Muskingum methods. Journal of Hydrology. 546, 437-449.","Journal of Hydrology"
"Reviewer5",1245,"10.1016/j.jhydrol.2016.11.057","https://doi.org/10.1016/j.jhydrol.2016.11.057","Ashrafi, M.; Chua, L.H.C.; Quek, C.; Qin, X. (2017) A fully-online Neuro-Fuzzy model for flow forecasting in basins with limited data. Journal of Hydrology. 545, 424-435.","Journal of Hydrology"
"Reviewer5",1285,"10.1016/j.jhydrol.2016.11.062","https://doi.org/10.1016/j.jhydrol.2016.11.062","Gil-Márquez, J.M.; Barberá, J.A.; Andreo, B.; Mudarra, M. (2017) Hydrological and geochemical processes constraining groundwater salinity in wetland areas related to evaporitic (karst) systems. A case study from Southern Spain. Journal of Hydrology. 544, 538-554.","Journal of Hydrology"
"Reviewer5",1331,"10.1016/j.jhydrol.2016.11.039","https://doi.org/10.1016/j.jhydrol.2016.11.039","Bárdossy, A.; Pegram, G. (2017) Combination of radar and daily precipitation data to estimate meaningful sub-daily point precipitation extremes. Journal of Hydrology. 544, 397-406.","Journal of Hydrology"
"Reviewer5",1332,"10.1016/j.jhydrol.2017.09.020","https://doi.org/10.1016/j.jhydrol.2017.09.020","Xi, M.; Lu, D.; Gui, D.; Qi, Z.; Zhang, G.; Havril, T.; Tóth, Á.; Molson, J.W.; Galsa, A.; Mádl-Szonyi, J. (2017) Impacts of predicted climate change on groundwater flow systems: Can wetlands disappear due to recharge reduction?. Journal of Hydrology. 544, 456-466.","Journal of Hydrology"
"Reviewer5",1340,"10.1061/(ASCE)WR.1943-5452.0000848","https://doi.org/10.1061/(ASCE)WR.1943-5452.0000848","Zafari, M.; Tabesh, M.; Nazif, S. (2017) Minimizing the adverse effects of contaminant propagation in water distribution networks considering the pressure-driven analysis method. Journal of Water Resources Planning and Management. 143, NA.","Journal of Water Resources Planning and Management"
"Reviewer5",1346,"10.1061/(ASCE)WR.1943-5452.0000843","https://doi.org/10.1061/(ASCE)WR.1943-5452.0000843","Abdallah, M.; Kapelan, Z. (2017) Iterative Extended Lexicographic Goal Programming Method for Fast and Optimal Pump Scheduling in Water Distribution Networks. Journal of Water Resources Planning and Management. 143, NA.","Journal of Water Resources Planning and Management"
"Reviewer5",1350,"10.1061/(ASCE)WR.1943-5452.0000837","https://doi.org/10.1061/(ASCE)WR.1943-5452.0000837","Feng, Z.-K.; Niu, W.-J.; Cheng, C.-T.; Garousi-Nejad, I.; Bozorg-Haddad, O.; Loáiciga, H.A. (2017) Closure to ""Modified firefly algorithm for solving multireservoir operation in continuous and discrete domains"" by Irene Garousi-Nejad, Omid Bozorg-Haddad, and Hugo A. Loáiciga. Journal of Water Resources Planning and Management. 143, NA.","Journal of Water Resources Planning and Management"
"Reviewer5",1392,"10.1061/(ASCE)WR.1943-5452.0000794","https://doi.org/10.1061/(ASCE)WR.1943-5452.0000794","Faust, K.M.; Abraham, D.M.; DeLaurentis, D. (2017) Coupled human and water infrastructure systems sector interdependencies: Framework evaluating the impact of cities experiencing urban decline. Journal of Water Resources Planning and Management. 143, NA.","Journal of Water Resources Planning and Management"
"Reviewer5",1393,"10.1061/(ASCE)WR.1943-5452.0000807","https://doi.org/10.1061/(ASCE)WR.1943-5452.0000807","Page, P.R.; Abu-Mahfouz, A.M.; Mothetha, M.L. (2017) Pressure management of water distribution systems via the remote real-time control of variable speed pumps. Journal of Water Resources Planning and Management. 143, NA.","Journal of Water Resources Planning and Management"
"Reviewer5",1399,"10.1061/(ASCE)WR.1943-5452.0000810","https://doi.org/10.1061/(ASCE)WR.1943-5452.0000810","Oyanedel-Craver, V.; Cotel, A.; Saito, L.; Abu-Dalo, M.; Gough, H.; Verstraeten, I. (2017) Women-Water Nexus for Sustainable Global Water Resources. Journal of Water Resources Planning and Management. 143, NA.","Journal of Water Resources Planning and Management"
"Reviewer5",1412,"10.1061/(ASCE)WR.1943-5452.0000756","https://doi.org/10.1061/(ASCE)WR.1943-5452.0000756","Di Matteo, M.; Dandy, G.C.; Maier, H.R. (2017) Multiobjective optimization of distributed stormwater harvesting systems. Journal of Water Resources Planning and Management. 143, NA.","Journal of Water Resources Planning and Management"
"Reviewer5",1453,"10.1061/(ASCE)WR.1943-5452.0000712","https://doi.org/10.1061/(ASCE)WR.1943-5452.0000712","Macian-Sorribes, H.; Pulido-Velazquez, M. (2017) Integrating historical operating decisions and expert criteria into a DSS for the management of a multireservoir system. Journal of Water Resources Planning and Management. 143, NA.","Journal of Water Resources Planning and Management"
"Reviewer5",1490,"10.1002/2017WR020797","https://doi.org/10.1002/2017WR020797","Tokunaga, T.K.; Shen, W.; Wan, J.; Kim, Y.; Cihan, A.; Zhang, Y.; Finsterle, S.; Haslinger, K.; Blöschl, G. (2017) Space-Time Patterns of Meteorological Drought Events in the European Greater Alpine Region Over the Past 210 Years. Water Resources Research. 53, 9807-9823.","Water Resources Research"
"Reviewer5",1492,"10.1002/2017WR021445","https://doi.org/10.1002/2017WR021445","Apurv, T.; Sivapalan, M.; Cai, X. (2017) Understanding the Role of Climate Characteristics in Drought Propagation. Water Resources Research. 53, 9304-9329.","Water Resources Research"
"Reviewer5",1500,"10.1002/2017WR020594","https://doi.org/10.1002/2017WR020594","Heineke, C.; Hetzel, R.; Akal, C.; Christl, M. (2017) Constraints on Water Reservoir Lifetimes From Catchment-Wide 10Be Erosion Rates—A Case Study From Western Turkey. Water Resources Research. 53, 9206-9224.","Water Resources Research"
"Reviewer5",1541,"10.1002/2017WR020803","https://doi.org/10.1002/2017WR020803","De Niel, J.; Demarée, G.; Willems, P. (2017) Weather Typing-Based Flood Frequency Analysis Verified for Exceptional Historical Events of Past 500 Years Along the Meuse River. Water Resources Research. 53, 8459-8474.","Water Resources Research"
"Reviewer5",1679,"10.1002/2017WR020456","https://doi.org/10.1002/2017WR020456","Bartlett, M.S.; Parolari, A.J.; McDonnell, J.J.; Porporato, A. (2017) Reply to comment by Fred L. Ogden et al. on “Beyond the SCS-CN method: A theoretical framework for spatially lumped rainfall-runoff response”. Water Resources Research. 53, 6351-6354.","Water Resources Research"
"Reviewer5",1700,"10.1002/2016WR020242","https://doi.org/10.1002/2016WR020242","Sadegh, M.; Ragno, E.; AghaKouchak, A. (2017) Multivariate Copula Analysis Toolbox (MvCAT): Describing dependence and underlying uncertainty using a Bayesian framework. Water Resources Research. 53, 5166-5183.","Water Resources Research"
"Reviewer5",1703,"10.1002/2016WR020112","https://doi.org/10.1002/2016WR020112","Dompierre, K.A.; Barbour, S.L.; North, R.L.; Carey, S.K.; Lindsay, M.B.J. (2017) Chemical mass transport between fluid fine tailings and the overlying water cover of an oil sands end pit lake. Water Resources Research. 53, 4725-4740.","Water Resources Research"
"Reviewer5",1767,"10.1002/2016WR020225","https://doi.org/10.1002/2016WR020225","Ocio, D.; Le Vine, N.; Westerberg, I.; Pappenberger, F.; Buytaert, W. (2017) The role of rating curve uncertainty in real-time flood forecasting. Water Resources Research. 53, 4197-4213.","Water Resources Research"
"Reviewer5",1783,"10.1002/2016WR019873","https://doi.org/10.1002/2016WR019873","Proust, S.; Fernandes, J.N.; Leal, J.B.; Rivière, N.; Peltier, Y. (2017) Mixing layer and coherent structures in compound channel flows: Effects of transverse flow, velocity ratio, and vertical confinement. Water Resources Research. 53, 3387-3406.","Water Resources Research"
"Reviewer5",1855,"10.1002/2016WR019768","https://doi.org/10.1002/2016WR019768","Sendrowski, A.; Passalacqua, P. (2017) Process connectivity in a naturally prograding river delta. Water Resources Research. 53, 1841-1863.","Water Resources Research"
"Reviewer5",1872,"10.1002/2016WR019452","https://doi.org/10.1002/2016WR019452","Ding, W.; Zhang, C.; Cai, X.; Li, Y.; Zhou, H. (2017) Multiobjective hedging rules for flood water conservation. Water Resources Research. 53, 1963-1981.","Water Resources Research"
"Reviewer5",1902,"10.1002/2015WR017548","https://doi.org/10.1002/2015WR017548","Lin, L.-F.; Ebtehaj, A.M.; Wang, J.; Bras, R.L. (2017) Soil moisture background error covariance and data assimilation in a coupled land-atmosphere model. Water Resources Research. 53, 1309-1335.","Water Resources Research"
"Reviewer5",1954,"10.1002/2016WR019937","https://doi.org/10.1002/2016WR019937","Sonnenwald, F.; Hart, J.R.; West, P.; Stovin, V.R.; Guymer, I. (2017) Transverse and longitudinal mixing in real emergent vegetation at low velocities. Water Resources Research. 53, 961-978.","Water Resources Research"
"Reviewer6",34,"10.1016/j.envsoft.2017.06.036","https://doi.org/10.1016/j.envsoft.2017.06.036","Kneis, D.; Petzoldt, T.; Berendonk, T.U. (2017) An R-package to boost fitness and life expectancy of environmental models. Environmental Modelling and Software. 96, 123-127.","Environmental Modelling and Software"
